LZ,time,user_name,response
 ,2013-12-07,南航客户服务中心,网友您好，CZ378马尼拉在I1航站楼，准确的航班动态以现场发布为准。更多信息可随时致电南航销售服务热线（7×24小时服务），国内拨打95539，港澳台海外拔打：+86 4008695539，感谢您对南航的支持。
 ,2013-12-07,又见小刀刀,@南航客户服务中心
訂購了8點幾的南航航班.竟然同我訂了11：20的航班！白白浪費我3個小時.我要強烈地媽X@南方航空！[抓狂][抓狂][抓狂][抓狂][抓狂][抓狂]要我係機場白白坐5個小時！[抓狂][抓狂][抓狂][抓狂][抓狂] ,2013-10-02,李嘉杰LEONDAWNLEE,回复@vi姐万岁万岁万万岁:睇Ipad
 ,2013-10-02,vi姐万岁万岁万万岁,阴功，咁可以点打发时间呢
 ,2013-10-02,Annie-婷宝,这么惨阿！
 ,2013-10-02,南航客户服务中心,网友您好，给您带来了不便十分抱歉，我们已经关注您提及的事情，希望您可以通过私信提供一下所述事件乘机人的姓名、客票号、联系电话，收到后我们将立刻转交相关部门核查。
本人昨天乘坐南航CZ6711三亚飞北京航班遗失一台ipad pro 在座位杂志袋，内有重要资料，如捡到的朋友请联系，必有答谢@南航 @首都机场 ,06-04,南航客户服务中心,回复@小小小小春儿:齐娇然旅客，您好！资料已收到，我们将尽快调查后给予您回复，您也可以致电95539提供您所预留的联系方式查询处理进度。非常感谢您的配合！
 ,06-04,小小小小春儿,回复@南航客户服务中心:您好，航班CZ6711  客票号码7845386283728、 座位号57A  18611385916
 ,06-04,南航客户服务中心,网友，您好！给您带来不佳体验我们深表歉意，我们非常重视您反馈的问题，望您通过私信提供以下信息：客票号码（如无可提供乘机证件号码）、座位号以及联系方式。收到信息后我司将立刻核查并给予您回复。
再爆个料，有一回南航高端经济舱提供的餐食中有海裙菜，是染色的，当时就投诉了空姐，也没有后续了，感觉南航还是倒闭了算了@南航 ,2017-05-10,天山沧客,@中国南方航空 @南航客户服务中心 @南航官方网站 @中国消费者报 1、航班延误不告知客户实情；2、航班取消现场处理方式不当造成场面快要失控；3、地勤和南航工作人员缺少最起码的素质和诚信，谎话连篇；4、告知早上有班车和早餐，最后都没有，将近12小时延误没任何补偿方案
 ,2017-05-05,天山沧客,@中国南方航空 @南航客户服务中心 1、航班延误不告知客户实情；2、航班取消现场处理方式不当造成场面快要失控；3、地勤和南航工作人员缺少最起码的素质和诚信，谎话连篇；4、告知早上有班车和早餐，最后都没有，5、信誓旦旦的说今天早上9点飞行的航班最终还是取消了；6、将近12小时延误没任何补偿方案
 ,2017-04-19,大姐大鱼娇娇,这个南航就有点尴尬了啊，食品安全问题应该得重视啊，就南航这样，那我还不如在春秋航空上面花钱买好吃的呢
 ,2017-04-18,南航客户服务中心,网友，您好！给您带来不佳体验我们深表歉意，我们非常重视您反馈的问题，望您通过私信提供以下信息：客票号码（如无可提供乘机证件号码）、座位号以及联系方式。收到信息后我司将立刻核查并给予您回复。
今天南航CZ3191整整延误了三个多小时，全程没有解释，其实就是和后面的航班合并了，五点多的航班合并了七点半的航班，你咋不上天呢，这种服务我觉得离破产不远了！@南航 ,2017-04-18,南航客户服务中心,网友，您好！给您带来不佳体验我们深表歉意，我们非常重视您反馈的问题，望您通过私信提供：乘机人客票号码（如无可提供乘机证件号码）以及联系方式。收到信息后我司将立刻核查并给予您回复。
@南航 @中国消费者维权促进会 能否解释一下这个航班为什么说延误就延误，说取消就取消了？赶了三四个小时过去，去到一大半了就发个信息说取消就没有了？去到机场问原因，也没有告知任何的原因，一个答复都没有。好了，妥协了，说改签，说好了有两点的飞机改到别的机场，刚说完又拿不到票，只能拿到了下午6点钟的机票，你们机场就是这样忽悠消费者？起早赶飞机，就连最基本的尊重都没有吗？@@天津滨海国际机场,2017-03-07,ElsieDGY,南航现在就是这样了，想起来取消就取消……她心情好就行了……
 ,2017-03-01,南航客户服务中心,网友，您好！给您带来不佳体验我们深表歉意，我们非常重视您提出的问题，望您通过私信提供：乘机人客票号码（如无可提供乘机证件号码）以及联系方式。收到信息后我司将立刻核查并给予您回复。
@南航 CZ306 奥克兰飞广州，因为事故造成飞机无法正常起飞，南航方面在发现问题后坚称是天气原因不能起航，由于同行线的纽航飞香港，港航飞香港飞机相继起飞，才不得不宣布飞机取消航班。在大家的质疑和质问声中迟迟没有发布对此次事故的处理意见。此刻是新西兰时间凌晨1点钟。候机厅里不但有儿童，老人还有行动不便的残疾人士，南航的应急公关做的真的太差了。没有主次没有先后，完全的一团乱麻。问题要等到解决可能过了猴年了。 Auckland International Airport,04-08,Jessie易小猫,回复@南航客户服务中心:我真是觉得这种回复愚蠢到家了，拜托你们学学企业沟通吧！
 ,2017-01-23,queena的小宇宙,纽航是我唯一的选择
 ,2017-01-22,南半球游回的鱼,回复@懒人鱼:自己打国际长途给中国客服改的票，非机场城市游客才提供免费住宿。昨晚还下了雨行李从飞上搬下来还被淋的湿透。里面准备下飞机穿的羽绒服都淋湿。不过还好改到了第二天早上的票。
 ,2017-01-22,懒人鱼,过几天就出发去新西兰，明智的没有选择国内的航空公司，价格差不多，服务差很多。
 ,2017-01-21,南半球游回的鱼,回复@光一的事务所:是飞机故障，具体原因我不是很清楚他们也没做解释。我也不管为啥我就是想早点飞。不发到公共信息平台上他们不在乎。大客服半天不接。要不就不是上班时间
 ,2017-01-21,光一的事务所,也许是航路上天气原因。比如你走某条高速人家告诉你有拥堵，所以你就不走了，等好了再走。而其他公司走的是相近的另外一条高速... 别急了。
 ,2017-01-21,南航客户服务中心,网友，您好！给您带来不佳体验我们深表歉意，我们非常重视您提出的问题，望您通过私信提供：乘机人客票号码（如无可提供乘机证件号码）以及联系方式。收到信息后我司将立刻核查并给予您回复。
9月11日晚青岛机场CZ6568本应该晚上10:05分起飞的航班因故取消，由于天气原因我们可以理解但是直到3个小时以后旅客同意去酒店休息，状况又来了，取行李处没人接待，旅客在询问的过程中有一位男员工居然用铁栅栏猛夹旅客胳膊@南航 @青岛电视台 @山东电视台 和媒体朋友们关注此事！ 青岛·青岛流亭机场 ,2016-09-12,南航客户服务中心,网友，您好！给您带来不佳体验我们深表歉意，我们非常重视您提出的问题，望您通过私信提供：乘机人客票号码（如无可提供乘机证件号码）以及联系方式。收到信息后南航将立刻核查并给予您回复。
 ,2016-09-12,凉l风,我们也是这趟航班，航班晚点是很正常的事，但是对南航不负责任的态度表示很失望，服务意识差，只会拖延敷衍，息事宁人
可恶的南航，收廉航两倍的机票钱，行李昨天没有运，今天普吉机场这边说早上的飞机也没有我们的行李，是广州那边根本没有帮我们的行李安排上飞机。估计今晚也不会有行李到。打电话回广州南航客服，说三到五个工作日才有答复，真是醉了。]@南航    ,2015-08-08,8丑丑8,回复@南航客户服务中心:正常处理是跟是昨天下一航班运到的，但直到今天中午，普吉机场那边通知说今早的广州来的飞机也没有我的箱子，原因是广州那边没安排，所以他们也不确定我的箱子什么时候会到，打电话回广州投诉，提供的地勤电话是长期无人听的，假期计划全部打乱。南航还好意思说贵得有理吗？
 ,2015-08-08,南航客户服务中心,网友您好，我们已经查询到相关的业务记录，会有专人跟进该次事件的调查与处理，小编已经联系相关部门尽快处理并与您联系，请您放心。
"人到了，行李没到，什么情况？为什么南航总是这样


   @南航 汉口火车站 ",2014-09-22,南航客户服务中心,回复@Janny_郑兰:非常感谢您对我们的谅解，欢迎继续选择南航的航班及产品。
 ,2014-09-21,专职韩语翻译_郑兰,回复@南航客户服务中心:谢谢您的回复！下次还有这种情况时，我会及时跟你联系！
 ,2014-09-21,砀山范千里,""","
 ,2014-09-21,南航客户服务中心,网友您好，我们已关注您提及的事情，行李运输的问题给您带来了不便，在此先向您诚挚致歉。希望您可以通过私信提供一下乘机人的姓名、客票号、行李牌号、联系电话，收到后我们将立刻转交相关部门核查。
今天坐@南航 CZ6466次航班从上海浦东到西宁，本来是上午11点半起飞，结果一直延迟了超过8个小时。原订比我们晚的飞机都在下午就飞走了；更可恶的是在这8小时中没有任何南航或者机场的人员与我们沟通解释，最后无奈拨打了110，结果人警察一脸不耐烦地说我们不要为了一点小事闹事 城南路 ,2014-09-13,狗蛋子娘,你也搭乘这个航班啊？这个航班今天火了！到处都是控诉他的帖子
 ,2014-09-13,宝儿球的小蚂蚱,回复@南航客户服务中心:为什么我们要一个一个私信你？乘客信息你们都有的好吗？难道是找你的你就处理，不找你就置之不理？我也是受影响乘客，还有整个飞机的人。我们还有好多你们客服丑陋嘴脸的录像，公之于众！！！！！！！！！！
 ,2014-09-13,人燃,回复@南航客户服务中心:谢谢回复！已私信，请查收
 ,2014-09-13,南航客户服务中心,网友您好，我们已关注您提及的事情，航班延误给您带来的不便，在此先向您诚挚致歉。希望您可以通过私信提供一下所述事件乘机人的姓名、客票号、联系电话，收到后我们将立刻转交相关部门核查。
 ,2014-09-12,人燃,@警民直通车-上海， @上海发布 南航拿不出无责证明，以及在航班延误过程中采取了任何措施，也没有与乘客联系告知，但是拒绝道歉和赔偿，店大欺客。恳请帮助大家主持公道！
@南航，cz6769正点登机，关上舱门，然后理直气壮的说飞机要延误一个半小时，你是不是还要理直气壮的告诉民航总局本此航班没有晩点呢？你知道CZ676９的米饭是夹生的吗！@民航总局，你就是这样管理的吗！ ,2014-08-05,model_dlz,回复@南航客户服务中心:已私信你了
 ,2014-08-05,南航客户服务中心,网友您好，针对此事件我们需要您提供一些相关的资料，包括：乘机人的姓名、客票号码、联系方式等，感谢您的支持与配合。
 ,2014-08-05,model_dlz,回复@南航客户服务中心:其实本次航班最终只延误了一个小时，是可以理解的，但正点登机并关闭舱门后马上告知要晩点一个多小时就没法理解了。还有米饭根本没热透，是夹生的，这服务更让人心寒。我是程机人，就不告诉具体的个人信息了，毕竟我一年也得飞几十次，被你们拉入黑名单就不好了。2014年8月5日，南京飞大连的航班cz6769
 ,2014-08-05,水若尼斯,不知道什么叫“其他空域用户使用”啊，晚一小时已经是烧高香了
 ,2014-08-05,南航客户服务中心,网友您好，我们已关注您提及的事情，航班延误给您带来的不便，在此先向您诚挚致歉。希望您可以通过私信提供一下所述事件乘机人的姓名、客票号、联系电话，收到后我们将立刻转交相关部门核查。
不让回北京呗，又是取消航班，又是改登机口，眼愁要登机，登机口还没人，要咋样嘛@南航 周水子 ,2014-06-21,席溪XIXI,回复@南航客户服务中心:大连飞北京，你们自己看吧。无奈了。
 ,2014-06-21,南航客户服务中心,回复@甜惜儿不甜:网友您好，针对此事件我们需要您提供一些相关的资料，包括：乘机人的姓名、客票号码、联系方式等，感谢您的支持与配合。
 ,2014-06-21,席溪XIXI,之前预定机票，要退票或者改签，告诉不能改签，票面所有款都不能退，太过分了！！！
 ,2014-06-21,席溪XIXI,回复@南航客户服务中心:Cz6139
 ,2014-06-21,南航客户服务中心,网友您好，我们已关注您提及的事情，航班延误给您带来的不便，在此先向您诚挚致歉。希望您可以通过私信提供一下所述事件乘机人的姓名、客票号、联系电话，收到后我们将立刻转交相关部门核查。
@非常准。CZ3648南航这次取消了。引起公愤。没有合理解释，说是安排明天早上十点飞。为什么不是最最早7点半的呢？对待延迟甚至取消的旅客为什么不是最早一班？不理解。@南航 ,2014-05-05,南航客户服务中心,网友您好，我们已关注您提及的事情，航班取消给您带来的不便，在此先向您诚挚致歉。希望您可以通过私信提供一下所述事件乘机人的姓名、客票号、联系电话，收到后我们将立刻转交相关部门核查。
 ,2014-05-05,非常准,@南航客户服务中心
"南航就是这么欺负人的吗？我们昨天到首尔的班机，由于天气迫降到沈阳，昨晚说是今天早上10点走，结果早上我们到酒店大堂，酒店人员说大概改到下午2点了，可是南航没有一个人出来解释，把我们撂在酒店！太过分了！


@头条新闻 @新浪新闻 @网易新闻  @南航 @蔺lynn  ",2014-05-02,蔺lynn,就是 机上这么多外国人 这样的事真是把中国的脸都丢尽了 明明9：10那班飞机就有空位 为什么不能让我们坐？！
 ,2014-05-02,南航客户服务中心,网友您好，我们已关注您提及的事情，航班延误给您带来的不便，在此先向您诚挚致歉。希望您可以通过私信提供一下所述事件乘机人的姓名、客票号、联系电话，收到后我们将立刻转交相关部门核查。
 ,2014-05-02,角落0909,真是太过分了！买了20块钱保险 飞机延误4小时就可以索赔的！
@南航 太有问题！按时到机场，因为什么机票状态问题换不了登机牌！结果让两个老人带着十个月的娃眼睁睁看着飞机起飞！电话客服，只会一遍一遍说给发过短信。拜托！现在骗子短信那么多，谁还会留意一个说是飞机会晚十分钟起飞的短信？退票还说因为飞机已起飞，要收50%的退票款！这是什么道理？ ,2014-04-12,南航客户服务中心,网友您好，给您带来了不便十分抱歉，我们已经关注您提及的事情，希望您可以通过私信提供一下所述事件乘机人的姓名、客票号、联系电话，收到后我们将立刻转交相关部门核查。
 ,2014-04-12,熊猫老佛爷,怎么这么没下限啊？@南航
在北京机场等行李等了一个小时，显示牌都消失了，也没人来解释下。太恶劣了@南航 @北京机场 我在:顺义区 ,2014-02-16,南航客户服务中心,网友您好，我们已关注您提及的事情，行李运输的问题给您带来了不便，在此先向您诚挚致歉。希望您可以通过私信提供一下乘机人的姓名、客票号、行李牌号、联系电话，收到后我们将立刻转交相关部门核查。
南航，我们可以谅解你说员工不小心打错号，也可以体谅你种种理由！可是你们这样睁着眼骗人是你们对你们工作人员的要求嘛？@南航 @中国南航  ,2013-12-23,南航客户服务中心,张女士您好，我们已经关注您提及的事情，很抱歉给您带来了不愉快，在此先向您诚挚致歉。请问您是否方便通过私信的形式向我们提供一下此事件的相关细节呢？我们将会有针对性地进行调查并对我们服务中存在的短板和不足进行积极改善。感谢您的支持与配合。
南航的服务实在令人恼火！晚上11点收到南航短信，第二天早上7点50的航班被取消，没有原因，没有解释！服务电话也没人接！关键是后面的国际行程也受影响，3个国际代表订了这班航班，总得给个说法吧，强烈抗议！打了贵阳机场的电话，说是状态正常，到底以谁为准！@南航  ,2013-09-18,南航客户服务中心,网友您好，给您带来了不便十分抱歉，我们已经关注您提及的事情，希望您可以通过私信提供一下所述事件乘机人的姓名、客票号、联系电话，收到后我们将立刻转交相关部门核查。
起飞2分钟前才告知说，机场管制不能登机，态度僵硬，与乘客吵架实在影响机场在百姓心中的形象@南航 ,2013-04-26,南航客户服务中心,网友您好，我们已经关注您提及的事情，很抱歉给您带来了不愉快，在此先向您诚挚致歉。请问您是否方便通过私信的形式向我们提供一下此事件的相关细节呢？我们将会有针对性地进行调查并对我们服务中存在的短板和不足进行积极改善。感谢您的支持与配合。
南航无耻！预定4月2号北京飞珀斯的南航，需在广州转机。但北京飞广州的航班（CZ323)由于天气被延误，经过我们努力，广州飞珀斯航班（CZ319)可以等我们几分钟.就在我们办理转机手续时，被告知广州飞珀斯航班的登机手续已被南航擅作主站取消，我们最终没有赶上那个航班，南航不给退改签，态度强硬@南航 ,2013-04-08,我要的幸福1005_183,@川航@深航@海航@国航
 ,2013-04-08,漂亮的简瑶,转发微博
 ,2013-04-07,非常李文德,转发微博
 ,2013-04-04,闪烁的嘉兴大妞,南航超烂！电话客服不负责任，投诉科死皮赖脸，南航可耻无底线！！！
 ,2013-04-03,南航客户服务中心,网友您好，我们已在关注您提出的问题，同时也转交到相关部门，专业人员将给您作出回复，请您耐心等待，希望您能给予谅解，也感谢您对我们工作的支持与配合。
"终于可以训翻一个好觉，今日再次体现到@南航 TMD优质服务，实在令人汗颜

 我在:三元里大道 ",2013-03-25,南航客户服务中心,回复@suwenpak:网友您好，乘坐航班给您带来了不愉快体验，在此再次向您诚挚致歉。因您反馈的情况涉及客舱\/行李运输\/地面工作人员，希望您可以通过私信提供一下乘机人的姓名、客票号、行李牌号、联系电话，收到后我们将立刻转交相关部门查处。感谢您的支持与配合。
 ,2013-03-24,suwenpak,回复@南航客户服务中心:其实每一次坐南航机我都觉得唔愉快，首先在飞机上您们的空姐好似唔识笑，无D礼貌。另人感觉不愉快。今次行李问题，我地在拉萨托联程，您地居然可以行李俾我地早到，依个都不是问题。问题系点解我地到后行李不是立刻俾我地，而系要我地投诉先稳，你地地勤仲要态度差
 ,2013-03-24,南航客户服务中心,网友您好，我们已经关注您提及的事情，很抱歉给您带来了不愉快，在此先向您诚挚致歉。请问您是否方便通过私信的形式向我们提供一下此事件的相关细节呢？我们将会有针对性地进行调查并对我们服务中存在的短板和不足进行积极改善。感谢您的支持与配合。
坐南航cz3107航班凌晨从广州飞北京，前两个小时放恐怖片，先是两狰狞女互相吓，然后在一个幽暗的屋子里被一男狂追，最后两女数枪、数刀将男子血腥杀死，暴力场面刚过又开始放二胡独奏小曲儿，时而撕心的悲怆，时而孤独的凄凉，让我热泪盈眶的抓耳挠肝，@南航 您这是让我们绝不能开着心下飞机是吧？ ,2012-11-01,雅座白昱,心静自然凉，深呼吸
 ,2012-11-01,南航客户服务中心,感谢您的反馈，您的情况我们将以建议的形式记录备案，希望您一如既往选择南航。
 ,2012-11-01,五洲红,铺垫、描述、排比、形容、评论、总结。绝对有潜力拿下一届诺奖。
 ,2012-11-01,苗颖,看第一遍 我以为机舱内真实上演呢 。。。
 ,2012-11-01,邵永华HERO,难受的航行
 ,2012-11-01,郭客梦勒斯,万圣节快乐，哈哈
 ,2012-11-01,黄清Andy,南航也懂万圣节啊[万圣节]
 ,2012-11-01,黄艾兮,有过海的飞机就会开心了！
 ,2012-11-01,胡质健,hahaha
 ,2012-11-01,李檬,最新研究证明 1 看恐怖片可以减肥 2 在飞机上放恐怖片 可以增加异性交友机会 哈，别苦了@中国南方航空 的一片心呀~
"第一次遇到这种没素质的地勤 成都双流国际机场t2航站楼南航地勤0992 态度不好嚣张跋扈说不怕投诉 转头对我们吐口水 同事看到了想找个说法 结果被告知监控是摆设 目前无处理结果 怒
 要求有答复！服务行业暂不提 做人最起码的礼貌在哪儿？！@南航 ",2012-10-16,大箱子的大仓铺,@中国南方航空 @南航北方分公司 @南航客户服务中心
 ,2012-10-13,曾湛文,回复@_汤小圆_:嗯，你说的对！不过对于你来说也不值得跟这样的人一般见识，你生气的同时他说不定更生气，因为他始终在现实中没法超越你，只能用这样不文明的方式来让你生气！
 ,2012-10-13,曾湛文,回复@_汤小圆_:嗯，你说的对！不过对于你来说也不值得跟这样的人一般见识，你生气的同时他说不定更生气，因为他始终在现实中没法超越你，只能用这样不文明的方式来让你生气！
 ,2012-10-13,_汤小圆_,回复@南航客户服务中心:双流机场地勤公司李先生来电 说2-3日内回复 说事情要核实 。没问题 我们一行17人 周边旅客若干 到处摄像头 核实不会太困难
 ,2012-10-13,_汤小圆_,回复@曾湛文:我们本来都离开了 也不愿浪费时间和心情 可是这种朝人吐口水的行为 怎么我们还没有个文明的方式解决了？我不能降低我的素质吐还她 只能帮她提高她的素质了
 ,2012-10-13,曾湛文,西部地区虽说比过去进步了不少，但是还需要有很多提高的地方，也不是几天或者几年就能变的像东部已经改革开放二十年的地区，大家也要多宽容，自己也才会更快乐！
 ,2012-10-13,_汤小圆_,回复@南航客户服务中心:已经打了南航电话 告知我三到五个工作日才有回复 我会持续关注！
 ,2012-10-13,南航客户服务中心,网友您好，我们已经关注您提及的事情，请问是否方便通过私信提供一下乘机人的姓名、客票号以及联系电话？收到后我们转交相关部门尽快调查处理。
@南航 “伟大”的南航，較早Check in，打过招呼，位子稍微前面点，当时没仔细看，结果上机一看，给我安排在最后一排。不尊重客户要求的公司，是永远不会成功的。欺骗客户的公司，是要被客户所抛弃的。 我在:729乡道 ,2012-09-13,南航客户服务中心,回复@姐姐的大树:为了进一步了解您的情况，希望您能通过私信留下您的姓名以及联系方式，谢谢！
 ,2012-09-13,姐姐的大树,回复@南航客户服务中心:广州到兰州，早上8:35的飞机，7:15左右拎登机牌。已经很失望了。
 ,2012-09-13,南航客户服务中心,网友您好，我们已经关注您提及的事情，请问是否方便通过私信提供一下乘机人的姓名、客票号、证件号及联系电话？收到后我们转交相关部门尽快核实处理。
 ,2012-09-13,华丽丽的转身Vicki,淡定，最后一排还能跟空姐劈情操，多好啊！
 ,2012-09-13,姐姐的大树,虽然东航经常晚点，但客户的要求还是满足的，特别是会员要求。大树是东航会员，又是南航会员，但一比较起对客户的关爱和服务，就发现南航比东航有明显落差。@东航
"业务不熟悉害人啊！@南航 已办理登机牌，需托运行李，被南航一工作人员告知仍然需要在普通柜台排队。那队伍，人山人海啊！幸亏我多问了另一工作人员，找到托运柜台，否则我就傻傻地排那儿了！
 ",2012-06-06,南航客户服务中心,网友您好，我们已经关注您的事情。请问您是否方便通过私信的形式发送乘机人的姓名、证件号码、客票号码，联系方式等资料，收到后我们交由相关部门调查此事。
 ,2012-06-06,乌篷船Adele,南航连银卡都没给
 ,2012-06-06,橙味儿士多啤梨,拿出金卡BS他！
